provname,year,quintile,itemid,item,binshr,implrealdol
Newfoundland and Labrador,1999,1,20,Registered Retirement Savings Plan Income,.051983118057251,5172.3872
Newfoundland and Labrador,1999,1,23,Net Professional Income,.0036799311637878,960.91449
Newfoundland and Labrador,1999,1,33,Total Income Assessed,.0514058470726013,609809.75
Newfoundland and Labrador,1999,1,74,Spouse Or Common-Law Partner Amount,.0949105620384216,33861.008
Newfoundland and Labrador,1999,2,19,Taxable Capital Gains,.0126655697822571,1744.0164
Newfoundland and Labrador,1999,2,20,Registered Retirement Savings Plan Income,.0335842967033386,3341.6809
Newfoundland and Labrador,1999,2,23,Net Professional Income,.004430890083313,1157.0071
Newfoundland and Labrador,1999,2,33,Total Income Assessed,.092029333114624,1091712.1
Newfoundland and Labrador,1999,2,74,Spouse Or Common-Law Partner Amount,.1530305743217468,54596.34
Newfoundland and Labrador,1999,3,19,Taxable Capital Gains,.0352931618690491,4859.7773
Newfoundland and Labrador,1999,3,20,Registered Retirement Savings Plan Income,.1408579349517822,14015.546
Newfoundland and Labrador,1999,3,23,Net Professional Income,.0087931752204895,2296.0999
Newfoundland and Labrador,1999,3,33,Total Income Assessed,.1551856398582458,1840913.5
Newfoundland and Labrador,1999,3,74,Spouse Or Common-Law Partner Amount,.2226831912994385,79446.133
Newfoundland and Labrador,1999,4,19,Taxable Capital Gains,.077998161315918,10740.146
Newfoundland and Labrador,1999,4,20,Registered Retirement Savings Plan Income,.2342079877853394,23303.996
Newfoundland and Labrador,1999,4,23,Net Professional Income,.0256558656692505,6699.3354
Newfoundland and Labrador,1999,4,33,Total Income Assessed,.270150363445282,3204700.3
Newfoundland and Labrador,1999,4,74,Spouse Or Common-Law Partner Amount,.2768844366073608,98783.375
Newfoundland and Labrador,1999,5,19,Taxable Capital Gains,.8658623099327087,119227.01
Newfoundland and Labrador,1999,5,20,Registered Retirement Savings Plan Income,.5393666625022888,53667.68
Newfoundland and Labrador,1999,5,23,Net Professional Income,.9574401378631592,250009.59
Newfoundland and Labrador,1999,5,33,Total Income Assessed,.4312288239598274,5115518.5
Newfoundland and Labrador,1999,5,74,Spouse Or Common-Law Partner Amount,.2524912394583225,90080.68
Newfoundland and Labrador,2000,1,19,Taxable Capital Gains,.0123977065086365,1681.6914
Newfoundland and Labrador,2000,1,20,Registered Retirement Savings Plan Income,.0417514443397522,5078.3555
Newfoundland and Labrador,2000,1,23,Net Professional Income,.0059545040130615,1524.3779
Newfoundland and Labrador,2000,1,33,Total Income Assessed,.0504747629165649,616153.31
Newfoundland and Labrador,2000,1,74,Spouse Or Common-Law Partner Amount,.0902088284492493,35628.234
Newfoundland and Labrador,2000,2,19,Taxable Capital Gains,.0134434700012207,1823.5443
Newfoundland and Labrador,2000,2,20,Registered Retirement Savings Plan Income,.0529205203056335,6436.8843
Newfoundland and Labrador,2000,2,23,Net Professional Income,.0046637058258057,1193.9282
Newfoundland and Labrador,2000,2,33,Total Income Assessed,.0928633213043213,1133597
Newfoundland and Labrador,2000,2,74,Spouse Or Common-Law Partner Amount,.1437391638755798,56770.191
Newfoundland and Labrador,2000,3,19,Taxable Capital Gains,.0443858504295349,6020.7349
Newfoundland and Labrador,2000,3,20,Registered Retirement Savings Plan Income,.0669546127319336,8143.8936
Newfoundland and Labrador,2000,3,23,Net Professional Income,.0069618225097656,1782.2557
Newfoundland and Labrador,2000,3,33,Total Income Assessed,.1526657938957214,1863615.1
Newfoundland and Labrador,2000,3,74,Spouse Or Common-Law Partner Amount,.2559394240379333,101084
Newfoundland and Labrador,2000,4,19,Taxable Capital Gains,.0950491428375244,12892.976
Newfoundland and Labrador,2000,4,20,Registered Retirement Savings Plan Income,.30976402759552,37677.543
Newfoundland and Labrador,2000,4,23,Net Professional Income,.0244433879852295,6257.6099
Newfoundland and Labrador,2000,4,33,Total Income Assessed,.2655608654022217,3241743
Newfoundland and Labrador,2000,4,74,Spouse Or Common-Law Partner Amount,.2695532292127609,106460.81
Newfoundland and Labrador,2000,5,19,Taxable Capital Gains,.8347238302230835,113226.41
Newfoundland and Labrador,2000,5,20,Registered Retirement Savings Plan Income,.5286093950271606,64296.371
Newfoundland and Labrador,2000,5,23,Net Professional Income,.9579765796661377,245246.02
Newfoundland and Labrador,2000,5,33,Total Income Assessed,.4384352564811707,5352047.5
Newfoundland and Labrador,2000,5,74,Spouse Or Common-Law Partner Amount,.2405593525618315,95009.602
Newfoundland and Labrador,2001,1,19,Taxable Capital Gains,.0123353004455566,811.76538
Newfoundland and Labrador,2001,1,20,Registered Retirement Savings Plan Income,.0470324158668518,6839.1646
Newfoundland and Labrador,2001,1,23,Net Professional Income,.0057618021965027,1496.2273
Newfoundland and Labrador,2001,1,33,Total Income Assessed,.0497404336929321,612358.69
Newfoundland and Labrador,2001,1,74,Spouse Or Common-Law Partner Amount,.1134703755378723,40254.453
Newfoundland and Labrador,2001,2,19,Taxable Capital Gains,.0099093914031982,652.12042
Newfoundland and Labrador,2001,2,20,Registered Retirement Savings Plan Income,.0187535285949707,2727.0227
Newfoundland and Labrador,2001,2,23,Net Professional Income,.0043448209762573,1128.265
Newfoundland and Labrador,2001,2,33,Total Income Assessed,.0945612788200378,1164152
Newfoundland and Labrador,2001,2,74,Spouse Or Common-Law Partner Amount,.1457362174987793,51700.996
Newfoundland and Labrador,2001,3,19,Taxable Capital Gains,.0612720847129822,4032.2129
Newfoundland and Labrador,2001,3,20,Registered Retirement Savings Plan Income,.0712350606918335,10358.564
Newfoundland and Labrador,2001,3,23,Net Professional Income,.0078852772712708,2047.6522
Newfoundland and Labrador,2001,3,33,Total Income Assessed,.1560975313186646,1921730
Newfoundland and Labrador,2001,3,74,Spouse Or Common-Law Partner Amount,.2399668097496033,85129.992
Newfoundland and Labrador,2001,4,19,Taxable Capital Gains,.1029423475265503,6774.4629
Newfoundland and Labrador,2001,4,20,Registered Retirement Savings Plan Income,.3317992687225342,48248.207
Newfoundland and Labrador,2001,4,23,Net Professional Income,.0173033475875854,4493.3408
Newfoundland and Labrador,2001,4,33,Total Income Assessed,.2655499279499054,3269207.8
Newfoundland and Labrador,2001,4,74,Spouse Or Common-Law Partner Amount,.2539305090904236,90083.719
Newfoundland and Labrador,2001,5,19,Taxable Capital Gains,.8135408759117126,53537.758
Newfoundland and Labrador,2001,5,20,Registered Retirement Savings Plan Income,.5311797335743904,77240.891
Newfoundland and Labrador,2001,5,23,Net Professional Income,.9647047519683838,250514.95
Newfoundland and Labrador,2001,5,33,Total Income Assessed,.4340508207678795,5343636.5
Newfoundland and Labrador,2001,5,74,Spouse Or Common-Law Partner Amount,.2468960918486118,87588.211
Newfoundland and Labrador,2002,1,19,Taxable Capital Gains,.013056218624115,559.1355
Newfoundland and Labrador,2002,1,20,Registered Retirement Savings Plan Income,.0395120978355408,5242.168
Newfoundland and Labrador,2002,1,23,Net Professional Income,.0043715834617615,1120.5001
Newfoundland and Labrador,2002,1,33,Total Income Assessed,.0459233522415161,568497.56
Newfoundland and Labrador,2002,1,74,Spouse Or Common-Law Partner Amount,.1156457662582397,38207.078
Newfoundland and Labrador,2002,2,19,Taxable Capital Gains,.0061745047569275,264.42456
Newfoundland and Labrador,2002,2,20,Registered Retirement Savings Plan Income,.0380411148071289,5047.0093
Newfoundland and Labrador,2002,2,23,Net Professional Income,.0024679899215698,632.58154
Newfoundland and Labrador,2002,2,33,Total Income Assessed,.0912928581237793,1130139
Newfoundland and Labrador,2002,2,74,Spouse Or Common-Law Partner Amount,.1308872699737549,43242.57
Newfoundland and Labrador,2002,3,19,Taxable Capital Gains,.0193516612052917,828.73926
Newfoundland and Labrador,2002,3,20,Registered Retirement Savings Plan Income,.1705659627914429,22629.41
Newfoundland and Labrador,2002,3,23,Net Professional Income,.0072248578071594,1851.8356
Newfoundland and Labrador,2002,3,33,Total Income Assessed,.1603330969810486,1984806.8
Newfoundland and Labrador,2002,3,74,Spouse Or Common-Law Partner Amount,.2550015151500702,84247.461
Newfoundland and Labrador,2002,4,19,Taxable Capital Gains,.0714842677116394,3061.3301
Newfoundland and Labrador,2002,4,20,Registered Retirement Savings Plan Income,.2687310874462128,35653.223
Newfoundland and Labrador,2002,4,23,Net Professional Income,.0177280902862549,4543.9658
Newfoundland and Labrador,2002,4,33,Total Income Assessed,.2713306248188019,3358875
Newfoundland and Labrador,2002,4,74,Spouse Or Common-Law Partner Amount,.2606491148471832,86113.32
Newfoundland and Labrador,2002,5,19,Taxable Capital Gains,.8899333477020264,38111.598
Newfoundland and Labrador,2002,5,20,Registered Retirement Savings Plan Income,.4831497445702553,64100.676
Newfoundland and Labrador,2002,5,23,Net Professional Income,.9682074785232544,248165.58
Newfoundland and Labrador,2002,5,33,Total Income Assessed,.4311200678348541,5336951.5
Newfoundland and Labrador,2002,5,74,Spouse Or Common-Law Partner Amount,.2378163300454617,78569.82
Newfoundland and Labrador,2003,1,19,Taxable Capital Gains,.0157937407493591,832.1922
Newfoundland and Labrador,2003,1,20,Registered Retirement Savings Plan Income,.0451586246490479,6148.8145
Newfoundland and Labrador,2003,1,23,Net Professional Income,.0024440884590149,675.34119
Newfoundland and Labrador,2003,1,33,Total Income Assessed,.0460305213928223,580980.25
Newfoundland and Labrador,2003,1,74,Spouse Or Common-Law Partner Amount,.1442046165466309,45894.957
Newfoundland and Labrador,2003,2,19,Taxable Capital Gains,.0189497470855713,998.48615
Newfoundland and Labrador,2003,2,20,Registered Retirement Savings Plan Income,.0234544277191162,3193.5632
Newfoundland and Labrador,2003,2,23,Net Professional Income,.0080598592758179,2227.0696
Newfoundland and Labrador,2003,2,33,Total Income Assessed,.0950434803962708,1199603.8
Newfoundland and Labrador,2003,2,74,Spouse Or Common-Law Partner Amount,.1352284550666809,43038.18
Newfoundland and Labrador,2003,3,19,Taxable Capital Gains,.0244505405426025,1288.33
Newfoundland and Labrador,2003,3,20,Registered Retirement Savings Plan Income,.2093690633773804,28507.768
Newfoundland and Labrador,2003,3,23,Net Professional Income,.0163633227348328,4521.4512
Newfoundland and Labrador,2003,3,33,Total Income Assessed,.156821072101593,1979337.8
Newfoundland and Labrador,2003,3,74,Spouse Or Common-Law Partner Amount,.2103732228279114,66953.961
Newfoundland and Labrador,2003,4,19,Taxable Capital Gains,.1064149737358093,5607.1396
Newfoundland and Labrador,2003,4,20,Registered Retirement Savings Plan Income,.215263843536377,29310.402
Newfoundland and Labrador,2003,4,23,Net Professional Income,.0311344861984253,8602.9629
Newfoundland and Labrador,2003,4,33,Total Income Assessed,.2673413753509521,3374284.3
Newfoundland and Labrador,2003,4,74,Spouse Or Common-Law Partner Amount,.2640209048986435,84028.016
Newfoundland and Labrador,2003,5,19,Taxable Capital Gains,.8343909978866577,43965.117
Newfoundland and Labrador,2003,5,20,Registered Retirement Savings Plan Income,.5067540369927883,68999.813
Newfoundland and Labrador,2003,5,23,Net Professional Income,.9419982433319092,260289.36
Newfoundland and Labrador,2003,5,33,Total Income Assessed,.4347635433077812,5487425
Newfoundland and Labrador,2003,5,74,Spouse Or Common-Law Partner Amount,.2461727969348431,78347.633
Newfoundland and Labrador,2004,1,19,Taxable Capital Gains,.0086014866828918,653.51953
Newfoundland and Labrador,2004,1,20,Registered Retirement Savings Plan Income,.0757067203521729,10215.162
Newfoundland and Labrador,2004,1,23,Net Professional Income,.0063421726226807,1657.7369
Newfoundland and Labrador,2004,1,33,Total Income Assessed,.044585108757019,574730.88
Newfoundland and Labrador,2004,1,74,Spouse Or Common-Law Partner Amount,.1220836639404297,38809.547
Newfoundland and Labrador,2004,2,19,Taxable Capital Gains,.0209335684776306,1590.4803
Newfoundland and Labrador,2004,2,20,Registered Retirement Savings Plan Income,.0560640692710876,7564.7651
Newfoundland and Labrador,2004,2,23,Net Professional Income,.0039233565330505,1025.4993
Newfoundland and Labrador,2004,2,33,Total Income Assessed,.0961549282073975,1239499.1
Newfoundland and Labrador,2004,2,74,Spouse Or Common-Law Partner Amount,.1683970093727112,53532.234
Newfoundland and Labrador,2004,3,19,Taxable Capital Gains,.0360721349716187,2740.6709
Newfoundland and Labrador,2004,3,20,Registered Retirement Savings Plan Income,.1172655820846558,15822.729
Newfoundland and Labrador,2004,3,23,Net Professional Income,.0142925381660461,3735.8286
Newfoundland and Labrador,2004,3,33,Total Income Assessed,.1572597026824951,2027179.1
Newfoundland and Labrador,2004,3,74,Spouse Or Common-Law Partner Amount,.2089880704879761,66435.852
Newfoundland and Labrador,2004,4,19,Taxable Capital Gains,.0694849491119385,5279.2935
Newfoundland and Labrador,2004,4,20,Registered Retirement Savings Plan Income,.2665721774101257,35968.777
Newfoundland and Labrador,2004,4,23,Net Professional Income,.0219832062721252,5746.0396
Newfoundland and Labrador,2004,4,33,Total Income Assessed,.2664642930030823,3434896.8
Newfoundland and Labrador,2004,4,74,Spouse Or Common-Law Partner Amount,.2639404684305191,83904.836
Newfoundland and Labrador,2004,5,19,Taxable Capital Gains,.8649078607559204,65713.547
Newfoundland and Labrador,2004,5,20,Registered Retirement Savings Plan Income,.484391450881958,65359.285
Newfoundland and Labrador,2004,5,23,Net Professional Income,.9534587264060974,249218.03
Newfoundland and Labrador,2004,5,33,Total Income Assessed,.4355359673500061,5614340
Newfoundland and Labrador,2004,5,74,Spouse Or Common-Law Partner Amount,.2365907859057188,75210.563
Newfoundland and Labrador,2005,1,19,Taxable Capital Gains,.0118237137794495,1002.8806
Newfoundland and Labrador,2005,1,20,Registered Retirement Savings Plan Income,.0173677206039429,2009.5554
Newfoundland and Labrador,2005,1,23,Net Professional Income,.0034693479537964,826.58661
Newfoundland and Labrador,2005,1,33,Total Income Assessed,.0474563837051392,624563.31
Newfoundland and Labrador,2005,2,19,Taxable Capital Gains,.0159010887145996,1348.7212
Newfoundland and Labrador,2005,2,20,Registered Retirement Savings Plan Income,.0567960143089294,6571.6592
Newfoundland and Labrador,2005,2,23,Net Professional Income,.0065901279449463,1570.1255
Newfoundland and Labrador,2005,2,33,Total Income Assessed,.0983816981315613,1294780.5
Newfoundland and Labrador,2005,3,19,Taxable Capital Gains,.0284866690635681,2416.2229
Newfoundland and Labrador,2005,3,20,Registered Retirement Savings Plan Income,.0945184230804443,10936.381
Newfoundland and Labrador,2005,3,23,Net Professional Income,.0124304294586182,2961.6016
Newfoundland and Labrador,2005,3,33,Total Income Assessed,.1570658683776855,2067110.3
Newfoundland and Labrador,2005,4,19,Taxable Capital Gains,.1139482259750366,9665.0225
Newfoundland and Labrador,2005,4,20,Registered Retirement Savings Plan Income,.3141252994537354,36346.289
Newfoundland and Labrador,2005,4,23,Net Professional Income,.0182011723518372,4336.5054
Newfoundland and Labrador,2005,4,33,Total Income Assessed,.2642083764076233,3477190
Newfoundland and Labrador,2005,5,19,Taxable Capital Gains,.8298403024673462,70386.578
Newfoundland and Labrador,2005,5,20,Registered Retirement Savings Plan Income,.517192542552948,59842.457
Newfoundland and Labrador,2005,5,23,Net Professional Income,.959308922290802,228559.36
Newfoundland and Labrador,2005,5,33,Total Income Assessed,.4328876659274101,5697142
